clever-tcpip|6688|CleverView for TCP/IP Message Service
tsa|6689|Tofino Security Appliance
cleverdetect|6690|CLEVERDetect Message Service
ircs-u|6697|Internet Relay Chat via TLS/SSL
kti-icad-srvr|6701|KTI/ICAD Nameserver
e-design-net|6702|e-Design network
e-design-web|6703|e-Design web
ibprotocol|6714|Internet Backplane Protocol
fibotrader-com|6715|Fibotrader Communications
princity-agent|6716|Princity Agent
bmc-perf-agent|6767|BMC PERFORM AGENT
bmc-perf-mgrd|6768|BMC PERFORM MGRD
adi-gxp-srvprt|6769|ADInstruments GxP Server
plysrv-http|6770|PolyServe http
plysrv-https|6771|PolyServe https
ntz-tracker|6777|netTsunami Tracker
ntz-p2p-storage|6778|netTsunami p2p storage system
dgpf-exchg|6785|DGPF Individual Exchange
smc-jmx|6786|Sun Java Web Console JMX
smc-admin|6787|Sun Web Console Admin
smc-http|6788|SMC-HTTP
radg|6789|GSS-API for the Oracle Remote Administration Daemon
hnmp|6790|HNMP
hnm|6791|Halcyon Network Manager
acnet|6801|ACNET Control System Protocol
pentbox-sim|6817|PenTBox Secure IM Protocol
ambit-lm|6831|ambit-lm
netmo-default|6841|Netmo Default
netmo-http|6842|Netmo HTTP
iccrushmore|6850|ICCRUSHMORE
acctopus-cc|6868|Acctopus Command Channel
muse|6888|MUSE
rtimeviewer|6900|R*TIME Viewer Data Interface
jetstream|6901|Novell Jetstream messaging protocol
ethoscan|6935|EthoScan Service
xsmsvc|6936|XenSource Management Service
bioserver|6946|Biometrics Server
otlp|6951|OTLP
jmact3|6961|JMACT3
jmevt2|6962|jmevt2
swismgr1|6963|swismgr1
swismgr2|6964|swismgr2
swistrap|6965|swistrap
swispol|6966|swispol
acmsoda|6969|acmsoda
conductor|6970|Conductor test coordination protocol
MobilitySrv|6997|Mobility XE Protocol
iatp-highpri|6998|IATP-highPri
iatp-normalpri|6999|IATP-normalPri
afs3-fileserver|7000|file server itself
afs3-callback|7001|callbacks to cache managers
afs3-prserver|7002|users & groups database
afs3-vlserver|7003|volume location database
afs3-kaserver|7004|AFS/Kerberos authentication service
afs3-volser|7005|volume managment server
afs3-errors|7006|error interpretation service
afs3-bos|7007|basic overseer process
afs3-update|7008|server-to-server updater
afs3-rmtsys|7009|remote cache manager service
ups-onlinet|7010|onlinet uninterruptable power supplies
talon-disc|7011|Talon Discovery Port
talon-engine|7012|Talon Engine
microtalon-dis|7013|Microtalon Discovery
microtalon-com|7014|Microtalon Communications
talon-webserver|7015|Talon Webserver
spg|7016|SPG Controls Carrier
grasp|7017|GeneRic Autonomic Signaling Protocol
fisa-svc|7018|FISA Service
doceri-ctl|7019|doceri drawing service control
dpserve|7020|DP Serve
dpserveadmin|7021|DP Serve Admin
ctdp|7022|CT Discovery Protocol
ct2nmcs|7023|Comtech T2 NMCS
vmsvc|7024|Vormetric service
vmsvc-2|7025|Vormetric Service II
loreji-panel|7026|Loreji Webhosting Panel
op-probe|7030|ObjectPlanet probe
iposplanet|7031|IPOSPLANET retailing multi devices protocol
arcp|7070|ARCP
iwg1|7071|IWGADTS Aircraft Housekeeping Message
iba-cfg|7072|iba Device Configuration Protocol
martalk|7073|MarTalk protocol
empowerid|7080|EmpowerID Communication
lazy-ptop|7099|lazy-ptop
font-service|7100|X Font Service
elcn|7101|Embedded Light Control Network
rothaga|7117|Encrypted chat and file transfer service
virprot-lm|7121|Virtual Prototypes License Manager
scenidm|7128|intelligent data manager
scenccs|7129|Catalog Content Search
cabsm-comm|7161|CA BSM Comm
caistoragemgr|7162|CA Storage Manager
cacsambroker|7163|CA Connection Broker
fsr|7164|File System Repository Agent
doc-server|7165|Document WCF Server
aruba-server|7166|Aruba eDiscovery Server
casrmagent|7167|CA SRM Agent
cnckadserver|7168|cncKadServer DB & Inventory Services
ccag-pib|7169|Consequor Consulting Process Integration Bridge
nsrp|7170|Adaptive Name/Service Resolution
drm-production|7171|Discovery and Retention Mgt Production
metalbend|7172|Port used for MetalBend programmable interface
zsecure|7173|zSecure Server
clutild|7174|Clutild
fodms|7200|FODMS FLIP
dlip|7201|DLIP
PS-Server|7215|Communication ports for PaperStream Server services
PS-Capture-Pro|7216|PaperStream Capture Professional
ramp|7227|Registry A & M Protocol
citrixupp|7228|Citrix Universal Printing Port
citrixuppg|7229|Citrix UPP Gateway
display|7236|Wi-Fi Alliance Wi-Fi Display Protocol
pads|7237|PADS (Public Area Display System) Server
frc-hicp|7244|FrontRow Calypso Human Interface Control Protocol
cnap|7262|Calypso Network Access Protocol
watchme-7272|7272|WatchMe Monitoring 7272
oma-rlp|7273|OMA Roaming Location
oma-rlp-s|7274|OMA Roaming Location SEC
oma-ulp|7275|OMA UserPlane Location
oma-ilp|7276|OMA Internal Location Protocol
oma-ilp-s|7277|OMA Internal Location Secure Protocol
oma-dcdocbs|7278|OMA Dynamic Content Delivery over CBS
ctxlic|7279|Citrix Licensing
itactionserver1|7280|ITACTIONSERVER 1
itactionserver2|7281|ITACTIONSERVER 2
mzca-action|7282|eventACTION/ussACTION (MZCA) server
genstat|7283|General Statistics Rendezvous Protocol
lcm-server|7365|LifeKeeper Communications
mindfilesys|7391|mind-file system server
mrssrendezvous|7392|mrss-rendezvous server
nfoldman|7393|nFoldMan Remote Publish
fse|7394|File system export of backup images
winqedit|7395|winqedit
hexarc|7397|Hexarc Command Language
rtps-discovery|7400|RTPS Discovery
rtps-dd-ut|7401|RTPS Data-Distribution User-Traffic
rtps-dd-mt|7402|RTPS Data-Distribution Meta-Traffic
ionixnetmon|7410|Ionix Network Monitor
daqstream|7411|Streaming of measurement data
mtportmon|7421|Matisse Port Monitor
pmdmgr|7426|OpenView DM Postmaster Manager
oveadmgr|7427|OpenView DM Event Agent Manager
ovladmgr|7428|OpenView DM Log Agent Manager
opi-sock|7429|OpenView DM rqt communication
xmpv7|7430|OpenView DM xmpv7 api pipe
pmd|7431|OpenView DM ovc/xmpv3 api pipe
faximum|7437|Faximum
oracleas-https|7443|Oracle Application Server HTTPS
sttunnel|7471|Stateless Transport Tunneling Protocol
rise|7473|Rise: The Vieneo Province
neo4j|7474|Neo4j Graph Database
openit|7478|IT Asset Management
telops-lmd|7491|telops-lmd
silhouette|7500|Silhouette User
ovbus|7501|HP OpenView Bus Daemon
adcp|7508|Automation Device Configuration Protocol
acplt|7509|ACPLT - process automation service
ovhpas|7510|HP OpenView Application Server
pafec-lm|7511|pafec-lm
saratoga|7542|Saratoga Transfer Protocol
atul|7543|atul server
nta-ds|7544|FlowAnalyzer DisplayServer
nta-us|7545|FlowAnalyzer UtilityServer
cfs|7546|Cisco Fabric service
cwmp|7547|DSL Forum CWMP
tidp|7548|Threat Information Distribution Protocol
nls-tl|7549|Network Layer Signaling Transport Layer
controlone-con|7551|ControlONE Console signaling
sncp|7560|Sniffer Command Protocol
cfw|7563|Control Framework
vsi-omega|7566|VSI Omega
dell-eql-asm|7569|Dell EqualLogic Host Group Management
aries-kfinder|7570|Aries Kfinder
coherence|7574|Oracle Coherence Cluster Service
sun-lm|7588|Sun License Manager
mipi-debug|7606|MIPI Alliance Debug
indi|7624|Instrument Neutral Distributed Interface
simco|7626|SImple Middlebox COnfiguration (SIMCO) Server
soap-http|7627|SOAP Service Port
zen-pawn|7628|Primary Agent Work Notification
xdas|7629|OpenXDAS Wire Protocol
hawk|7630|HA Web Konsole
tesla-sys-msg|7631|TESLA System Messaging
pmdfmgt|7633|PMDF Management
cuseeme|7648|bonjour-cuseeme
rome|7663|Proprietary immutable distributed data storage
imqstomp|7672|iMQ STOMP Server
imqstomps|7673|iMQ STOMP Server over SSL
imqtunnels|7674|iMQ SSL tunnel
imqtunnel|7675|iMQ Tunnel
imqbrokerd|7676|iMQ Broker Rendezvous
sun-user-https|7677|Sun App Server - HTTPS
pando-pub|7680|Pando Media Public Distribution
dmt|7683|Cleondris DMT
bolt|7687|Bolt database connection
collaber|7689|Collaber Network Service
klio|7697|KLIO communications
em7-secom|7700|EM7 Secure Communications
sync-em7|7707|EM7 Dynamic Updates
scinet|7708|scientia.net
medimageportal|7720|MedImage Portal
nsdeepfreezectl|7724|Novell Snap-in Deep Freeze Control
nitrogen|7725|Nitrogen Service
freezexservice|7726|FreezeX Console Service
trident-data|7727|Trident Systems Data
osvr|7728|Open-Source Virtual Reality
smip|7734|Smith Protocol over IP
aiagent|7738|HP Enterprise Discovery Agent
scriptview|7741|ScriptView Network
msss|7742|Mugginsoft Script Server Service
sstp-1|7743|Sakura Script Transfer Protocol
raqmon-pdu|7744|RAQMON PDU
prgp|7747|Put/Run/Get Protocol
inetfs|7775|A File System using TLS over a wide area network
cbt|7777|cbt
interwise|7778|Interwise
vstat|7779|VSTAT
accu-lmgr|7781|accu-lmgr
minivend|7786|MINIVEND
popup-reminders|7787|Popup Reminders Receive
office-tools|7789|Office Tools Pro Receive
q3ade|7794|Q3ADE Cluster Service
pnet-conn|7797|Propel Connector port
pnet-enc|7798|Propel Encoder port
altbsdp|7799|Alternate BSDP Service
asr|7800|Apple Software Restore
ssp-client|7801|Secure Server Protocol - client
rbt-wanopt|7810|Riverbed WAN Optimization Protocol
apc-7845|7845|APC 7845
apc-7846|7846|APC 7846
csoauth|7847|A product key authentication protocol made by CSO
mobileanalyzer|7869|MobileAnalyzer& MobileMonitor
rbt-smc|7870|Riverbed Steelhead Mobile Service
mdm|7871|Mobile Device Management
owms|7878|Opswise Message Service
pss|7880|Pearson
ubroker|7887|Universal Broker
mevent|7900|Multicast Event
tnos-sp|7901|TNOS Service Protocol
tnos-dp|7902|TNOS shell Protocol
tnos-dps|7903|TNOS Secure DiaguardProtocol
qo-secure|7913|QuickObjects secure port
t2-drm|7932|Tier 2 Data Resource Manager
t2-brm|7933|Tier 2 Business Rules Manager
generalsync|7962|Encrypted, extendable, general-purpose synchronization protocol
supercell|7967|Supercell
micromuse-ncps|7979|Micromuse-ncps
quest-vista|7980|Quest Vista
sossd-collect|7981|Spotlight on SQL Server Desktop Collect
sossd-agent|7982|Spotlight on SQL Server Desktop Agent
pushns|7997|PUSH Notification Service
irdmi2|7999|iRDMI2
irdmi|8000|iRDMI
vcom-tunnel|8001|VCOM Tunnel
teradataordbms|8002|Teradata ORDBMS
mcreport|8003|Mulberry Connect Reporting Service
p2pevolvenet|8004|Opensource Evolv Enterprise Platform P2P Network Node Connection Protocol
mxi|8005|MXI Generation II for z/OS
wpl-analytics|8006|World Programming analytics
warppipe|8007|I/O oriented cluster computing software
http-alt|8008|HTTP Alternate
nvme-disc|8009|NVMe over Fabrics Discovery Service
cfg-cloud|8015|Configuration Cloud Service
ads-s|8016|Beckhoff Automation Device Specification
qbdb|8019|QB DB Dynamic Port
intu-ec-svcdisc|8020|Intuit Entitlement Service and Discovery
intu-ec-client|8021|Intuit Entitlement Client
oa-system|8022|oa-system
arca-api|8023|ARCATrust vault API
ca-audit-da|8025|CA Audit Distribution Agent
ca-audit-ds|8026|CA Audit Distribution Server
pro-ed|8032|ProEd
mindprint|8033|MindPrint
vantronix-mgmt|8034|.vantronix Management
ampify|8040|Ampify Messaging Protocol
enguity-xccetp|8041|Xcorpeon ASIC Carrier Ethernet Transport
fs-agent|8042|FireScope Agent
fs-server|8043|FireScope Server
fs-mgmt|8044|FireScope Management Interface
rocrail|8051|Rocrail Client Service
senomix01|8052|Senomix Timesheets Server
senomix02|8053|Senomix Timesheets Client [1 year assignment]
senomix03|8054|Senomix Timesheets Server [1 year assignment]
senomix04|8055|Senomix Timesheets Server [1 year assignment]
senomix05|8056|Senomix Timesheets Server [1 year assignment]
senomix06|8057|Senomix Timesheets Client [1 year assignment]
senomix07|8058|Senomix Timesheets Client [1 year assignment]
senomix08|8059|Senomix Timesheets Client [1 year assignment]
toad-bi-appsrvr|8066|Toad BI Application Server
infi-async|8067|Infinidat async replication
ucs-isc|8070|Oracle Unified Communication Suite's Indexed Search Converter
gadugadu|8074|Gadu-Gadu
http-alt|8080|HTTP Alternate (see port 80)
sunproxyadmin|8081|Sun Proxy Admin Service
us-cli|8082|Utilistor (Client)
us-srv|8083|Utilistor (Server)
d-s-n|8086|Distributed SCADA Networking Rendezvous Port
simplifymedia|8087|Simplify Media SPP Protocol
radan-http|8088|Radan HTTP
opsmessaging|8090|Vehicle to station messaging
jamlink|8091|Jam Link Framework
sac|8097|SAC Port Id
xprint-server|8100|Xprint Server
ldoms-migr|8101|Logical Domains Migration
kz-migr|8102|Oracle Kernel zones migration server
mtl8000-matrix|8115|MTL8000 Matrix
cp-cluster|8116|Check Point Clustering
purityrpc|8117|Purity replication clustering and remote management
privoxy|8118|Privoxy HTTP proxy
apollo-data|8121|Apollo Data Port
apollo-admin|8122|Apollo Admin Port
paycash-online|8128|PayCash Online Protocol
paycash-wbp|8129|PayCash Wallet-Browser
indigo-vrmi|8130|INDIGO-VRMI
indigo-vbcp|8131|INDIGO-VBCP
dbabble|8132|dbabble
puppet|8140|The Puppet master service
isdd|8148|i-SDD file transfer
quantastor|8153|QuantaStor Management Interface
patrol|8160|Patrol
patrol-snmp|8161|Patrol SNMP
lpar2rrd|8162|LPAR2RRD client server communication
intermapper|8181|Intermapper network management system
vmware-fdm|8182|VMware Fault Domain Manager
proremote|8183|ProRemote
itach|8184|Remote iTach Connection
gcp-rphy|8190|Generic control plane for RPHY
limnerpressure|8191|Limner Pressure
spytechphone|8192|SpyTech Phone Service
blp1|8194|Bloomberg data API
blp2|8195|Bloomberg feed
vvr-data|8199|VVR DATA
trivnet1|8200|TRIVNET
trivnet2|8201|TRIVNET
lm-perfworks|8204|LM Perfworks
lm-instmgr|8205|LM Instmgr
lm-dta|8206|LM Dta
lm-sserver|8207|LM SServer
lm-webwatcher|8208|LM Webwatcher
rexecj|8230|RexecJ Server
synapse-nhttps|8243|Synapse Non Blocking HTTPS
robot-remote|8270|Robot Framework Remote Library Interface
pando-sec|8276|Pando Media Controlled Distribution
synapse-nhttp|8280|Synapse Non Blocking HTTP
libelle|8282|Libelle EnterpriseBus
blp3|8292|Bloomberg professional
hiperscan-id|8293|Hiperscan Identification Service
blp4|8294|Bloomberg intelligent client
tmi|8300|Transport Management Interface
amberon|8301|Amberon PPC/PPS
hub-open-net|8313|Hub Open Network
tnp-discover|8320|Thin(ium) Network Protocol
tnp|8321|Thin(ium) Network Protocol
garmin-marine|8322|Garmin Marine
server-find|8351|Server Find
cruise-enum|8376|Cruise ENUM
cruise-swroute|8377|Cruise SWROUTE
cruise-config|8378|Cruise CONFIG
cruise-diags|8379|Cruise DIAGS
cruise-update|8380|Cruise UPDATE
m2mservices|8383|M2m Services
cvd|8400|cvd
sabarsd|8401|sabarsd
abarsd|8402|abarsd
admind|8403|admind
svcloud|8404|SuperVault Cloud
svbackup|8405|SuperVault Backup
dlpx-sp|8415|Delphix Session Protocol
espeech|8416|eSpeech Session Protocol
espeech-rtp|8417|eSpeech RTP Protocol
aritts|8423|Aristech text-to-speech server
cybro-a-bus|8442|CyBro A-bus Protocol
pcsync-https|8443|PCsync HTTPS
pcsync-http|8444|PCsync HTTP
copy|8445|Port for copy peer sync feature
npmp|8450|npmp
nexentamv|8457|Nexenta Management GUI
cisco-avp|8470|Cisco Address Validation Protocol
pim-port|8471|PIM over Reliable Transport
otv|8472|Overlay Transport Virtualization (OTV)
vp2p|8473|Virtual Point to Point
noteshare|8474|AquaMinds NoteShare
fmtp|8500|Flight Message Transfer Protocol
cmtp-mgt|8501|CYTEL Message Transfer Management
ftnmtp|8502|FTN Message Transfer Protocol
rtsp-alt|8554|RTSP Alternate (see port 554)
d-fence|8555|SYMAX D-FENCE
dof-tunnel|8567|DOF Tunneling Protocol
asterix|8600|Surveillance Data
canon-mfnp|8610|Canon MFNP Service
canon-bjnp1|8611|Canon BJNP Port 1
canon-bjnp2|8612|Canon BJNP Port 2
canon-bjnp3|8613|Canon BJNP Port 3
canon-bjnp4|8614|Canon BJNP Port 4
imink|8615|Imink Service Control
monetra|8665|Monetra
monetra-admin|8666|Monetra Administrative Access
msi-cps-rm|8675|Motorola Solutions Customer Programming Software for Radio Management
sun-as-jmxrmi|8686|Sun App Server - JMX/RMI
openremote-ctrl|8688|OpenRemote Controller HTTP/REST
vnyx|8699|VNYX Primary Port
nvc|8711|Nuance Voice Control
ibus|8733|iBus
dey-keyneg|8750|DEY Storage Key Negotiation
mc-appserver|8763|MC-APPSERVER
openqueue|8764|OPENQUEUE
ultraseek-http|8765|Ultraseek HTTP
amcs|8766|Agilent Connectivity Service
dpap|8770|Digital Photo Access Protocol (iPhoto)
uec|8778|Stonebranch Universal Enterprise Controller
msgclnt|8786|Message Client
msgsrvr|8787|Message Server
acd-pm|8793|Accedian Performance Measurement
sunwebadmin|8800|Sun Web Server Admin Service
truecm|8804|truecm
dxspider|8873|dxspider linking protocol
cddbp-alt|8880|CDDBP
galaxy4d|8881|Galaxy4D Online Game Engine
secure-mqtt|8883|Secure MQTT
ddi-tcp-1|8888|NewsEDGE server TCP (TCP 1)
ddi-tcp-2|8889|Desktop Data TCP 1
ddi-tcp-3|8890|Desktop Data TCP 2
ddi-tcp-4|8891|Desktop Data TCP 3: NESS application
ddi-tcp-5|8892|Desktop Data TCP 4: FARM product
ddi-tcp-6|8893|Desktop Data TCP 5: NewsEDGE/Web application
ddi-tcp-7|8894|Desktop Data TCP 6: COAL application
ospf-lite|8899|ospf-lite
jmb-cds1|8900|JMB-CDS 1
jmb-cds2|8901|JMB-CDS 2
manyone-http|8910|manyone-http
manyone-xml|8911|manyone-xml
wcbackup|8912|Windows Client Backup
dragonfly|8913|Dragonfly System Service
twds|8937|Transaction Warehouse Data Service
ub-dns-control|8953|unbound dns nameserver control
cumulus-admin|8954|Cumulus Admin Port
nod-provider|8980|Network of Devices Provider
sunwebadmins|8989|Sun Web Server SSL Admin Service
http-wmap|8990|webmail HTTP service
https-wmap|8991|webmail HTTPS service
oracle-ms-ens|8997|Oracle Messaging Server Event Notification Service
canto-roboflow|8998|Canto RoboFlow Control
bctp|8999|Brodos Crypto Trade Protocol
cslistener|9000|CSlistener
etlservicemgr|9001|ETL Service Manager
dynamid|9002|DynamID authentication
golem|9005|Golem Inter-System RPC
ogs-server|9008|Open Grid Services Server
pichat|9009|Pichat Server
sdr|9010|Secure Data Replicator Protocol
tambora|9020|TAMBORA
panagolin-ident|9021|Pangolin Identification
paragent|9022|PrivateArk Remote Agent
swa-1|9023|Secure Web Access - 1
swa-2|9024|Secure Web Access - 2
swa-3|9025|Secure Web Access - 3
swa-4|9026|Secure Web Access - 4
versiera|9050|Versiera Agent Listener
fio-cmgmt|9051|Fusion-io Central Manager Service
CardWeb-IO|9060|CardWeb request-response I/O exchange
glrpc|9080|Groove GLRPC
emc-pp-mgmtsvc|9083|EMC PowerPath Mgmt Service
aurora|9084|IBM AURORA Performance Visualizer
ibm-rsyscon|9085|IBM Remote System Console
net2display|9086|Vesa Net2Display
classic|9087|Classic Data Server
sqlexec|9088|IBM Informix SQL Interface
sqlexec-ssl|9089|IBM Informix SQL Interface - Encrypted
websm|9090|WebSM
xmltec-xmlmail|9091|xmltec-xmlmail
XmlIpcRegSvc|9092|Xml-Ipc Server Reg
copycat|9093|Copycat database replication service
Hp-pdl-datastr/pdl-datastream|9100|PDL Data Streaming Port/Printer PDL Data Stream
bacula-dir|9101|Bacula Director
bacula-fd|9102|Bacula File Daemon
bacula-sd|9103|Bacula Storage Daemon
peerwire|9104|PeerWire
xadmin|9105|Xadmin Control Service
astergate|9106|Astergate Control Service
astergatefax|9107|AstergateFax Control Service
hexxorecore|9111|Multiple Purpose, Distributed Message Bus
mxit|9119|MXit Instant Messaging
grcmp|9122|Global Relay compliant mobile instant messaging protocol
grcp|9123|Global Relay compliant instant messaging protocol
dddp|9131|Dynamic Device Discovery
apani1|9160|apani1
apani2|9161|apani2
apani3|9162|apani3
apani4|9163|apani4
apani5|9164|apani5
sun-as-jpda|9191|Sun AppSvr JPDA
wap-wsp|9200|WAP connectionless session service
wap-wsp-wtp|9201|WAP session service
wap-wsp-s|9202|WAP secure connectionless session service
wap-wsp-wtp-s|9203|WAP secure session service
wap-vcard|9204|WAP vCard
wap-vcal|9205|WAP vCal
wap-vcard-s|9206|WAP vCard Secure
wap-vcal-s|9207|WAP vCal Secure
rjcdb-vcards|9208|rjcdb vCard
almobile-system|9209|ALMobile System Service
oma-mlp|9210|OMA Mobile Location Protocol
oma-mlp-s|9211|OMA Mobile Location Protocol Secure
serverviewdbms|9212|Server View dbms access
serverstart|9213|ServerStart RemoteControl
ipdcesgbs|9214|IPDC ESG BootstrapService
insis|9215|Integrated Setup and Install Service
acme|9216|Aionex Communication Management Engine
fsc-port|9217|FSC Communication Port
teamcoherence|9222|QSC Team Coherence
mon|9255|Manager On Network
pegasus|9278|Pegasus GPS Platform
pegasus-ctl|9279|Pegaus GPS System Control Interface
pgps|9280|Predicted GPS
swtp-port1|9281|SofaWare transport port 1
swtp-port2|9282|SofaWare transport port 2
callwaveiam|9283|CallWaveIAM
visd|9284|VERITAS Information Serve
n2h2server|9285|N2H2 Filter Service Port
cumulus|9287|Cumulus
armtechdaemon|9292|ArmTech Daemon
storview|9293|StorView Client
armcenterhttp|9294|ARMCenter http Service
armcenterhttps|9295|ARMCenter https Service
vrace|9300|Virtual Racing Service
sphinxql|9306|Sphinx search server (MySQL listener)
sphinxapi|9312|Sphinx search server
secure-ts|9318|PKIX TimeStamp over TLS
guibase|9321|guibase
mpidcmgr|9343|MpIdcMgr
mphlpdmc|9344|Mphlpdmc
rancher|9345|Rancher Agent
ctechlicensing|9346|C Tech Licensing
fjdmimgr|9374|fjdmimgr
boxp|9380|Brivs! Open Extensible Protocol
d2dconfig|9387|D2D Configuration Service
d2ddatatrans|9388|D2D Data Transfer Service
adws|9389|Active Directory Web Services
otp|9390|OpenVAS Transfer Protocol
fjinvmgr|9396|fjinvmgr
mpidcagt|9397|MpIdcAgt
sec-t4net-srv|9400|Samsung Twain for Network Server
sec-t4net-clt|9401|Samsung Twain for Network Client
sec-pc2fax-srv|9402|Samsung PC2FAX for Network Server
git|9418|git pack transfer service
tungsten-https|9443|WSO2 Tungsten HTTPS
wso2esb-console|9444|WSO2 ESB Administration Console HTTPS
mindarray-ca|9445|MindArray Systems Console Agent
sntlkeyssrvr|9450|Sentinel Keys Server
ismserver|9500|ismserver
mngsuite|9535|Management Suite Remote Control
laes-bf|9536|Surveillance buffering function
trispen-sra|9555|Trispen Secure Remote Access
ldgateway|9592|LANDesk Gateway
cba8|9593|LANDesk Management Agent (cba8)
msgsys|9594|Message System
pds|9595|Ping Discovery Service
mercury-disc|9596|Mercury Discovery
pd-admin|9597|PD Administration
vscp|9598|Very Simple Ctrl Protocol
robix|9599|Robix
micromuse-ncpw|9600|MICROMUSE-NCPW
streamcomm-ds|9612|StreamComm User Directory
iadt-tls|9614|iADT Protocol over TLS
erunbook_agent|9616|eRunbook Agent
erunbook_server|9617|eRunbook Server
condor|9618|Condor Collector Service
odbcpathway|9628|ODBC Pathway Service
uniport|9629|UniPort SSO Controller
peoctlr|9630|Peovica Controller
peocoll|9631|Peovica Collector
pqsflows|9640|ProQueSys Flows Service
zoomcp|9666|Zoom Control Panel Game Server Management
xmms2|9667|Cross-platform Music Multiplexing System
tec5-sdctp|9668|tec5 Spectral Device Control Protocol
client-wakeup|9694|T-Mobile Client Wakeup Message
ccnx|9695|Content Centric Networking
board-roar|9700|Board M.I.T. Service
l5nas-parchan|9747|L5NAS Parallel Channel
board-voip|9750|Board M.I.T. Synchronous Collaboration
rasadv|9753|rasadv
tungsten-http|9762|WSO2 Tungsten HTTP
davsrc|9800|WebDav Source Port
sstp-2|9801|Sakura Script Transfer Protocol-2
davsrcs|9802|WebDAV Source TLS/SSL
sapv1|9875|Session Announcement v1
sd|9876|Session Director
cyborg-systems|9888|CYBORG Systems
gt-proxy|9889|Port for Cable network related data proxy or repeater
monkeycom|9898|MonkeyCom
iua|9900|IUA
domaintime|9909|domaintime
sype-transport|9911|SYPECom Transport Protocol
xybrid-cloud|9925|XYBRID Cloud
apc-9950|9950|APC 9950
apc-9951|9951|APC 9951
apc-9952|9952|APC 9952
acis|9953|
hinp|9954|HaloteC Instrument Network Protocol
alljoyn-stm|9955|Contact Port for AllJoyn standard messaging
odnsp|9966|OKI Data Network Setting Protocol
xybrid-rt|9978|XYBRID RT Server
visweather|9979|Valley Information Systems Weather station data
pumpkindb|9981|Event sourcing database engine with a built-in programming language
dsm-scm-target|9987|DSM/SCM Target Interface
nsesrvr|9988|Software Essentials Secure HTTP server
osm-appsrvr|9990|OSM Applet Server
osm-oev|9991|OSM Event Server
palace-1|9992|OnLive-1
palace-2|9993|OnLive-2
palace-3|9994|OnLive-3
palace-4|9995|Palace-4
palace-5|9996|Palace-5
palace-6|9997|Palace-6
distinct32|9998|Distinct32
distinct|9999|distinct
ndmp|10000|Network Data Management Protocol
scp-config|10001|SCP Configuration
documentum|10002|EMC-Documentum Content Server Product
documentum_s|10003|EMC-Documentum Content Server Product
emcrmirccd|10004|EMC Replication Manager Client
emcrmird|10005|EMC Replication Manager Server
netapp-sync|10006|Sync replication protocol among different NetApp platforms
mvs-capacity|10007|MVS Capacity
octopus|10008|Octopus Multiplexer
swdtp-sv|10009|Systemwalker Desktop Patrol
rxapi|10010|ooRexx rxapi services
abb-hw|10020|Hardware configuration and maintenance
zabbix-agent|10050|Zabbix Agent
zabbix-trapper|10051|Zabbix Trapper
qptlmd|10055|Quantapoint FLEXlm Licensing Service
amanda|10080|Amanda
famdc|10081|FAM Archive Server
itap-ddtp|10100|VERITAS ITAP DDTP
ezmeeting-2|10101|eZmeeting
ezproxy-2|10102|eZproxy
ezrelay|10103|eZrelay
swdtp|10104|Systemwalker Desktop Patrol
bctp-server|10107|VERITAS BCTP, server
nmea-0183|10110|NMEA-0183 Navigational Data
netiq-endpoint|10113|NetIQ Endpoint
netiq-qcheck|10114|NetIQ Qcheck
netiq-endpt|10115|NetIQ Endpoint
netiq-voipa|10116|NetIQ VoIP Assessor
iqrm|10117|NetIQ IQCResource Managament Svc
cimple|10125|HotLink CIMple REST API
bmc-perf-sd|10128|BMC-PERFORM-SERVICE DAEMON
bmc-gms|10129|BMC General Manager Server
qb-db-server|10160|QB Database Server
snmptls|10161|SNMP-TLS
snmptls-trap|10162|SNMP-Trap-TLS
trisoap|10200|Trigence AE Soap Service
rsms|10201|Remote Server Management Service
apollo-relay|10252|Apollo Relay Port
axis-wimp-port|10260|Axis WIMP Port
tile-ml|10261|Tile remote machine learning
blocks|10288|Blocks
cosir|10321|Computer Op System Information Report
MOS-lower|10540|MOS Media Object Metadata Port
MOS-upper|10541|MOS Running Order Port
MOS-aux|10542|MOS Low Priority Port
MOS-soap|10543|MOS SOAP Default Port
MOS-soap-opt|10544|MOS SOAP Optional Port
serverdocs|10548|Apple Document Sharing Service
printopia|10631|Printopia Serve
gap|10800|Gestor de Acaparamiento para Pocket PCs
lpdg|10805|LUCIA Pareja Data Group
nbd|10809|Linux Network Block Device
helix|10860|Helix Client/Server
bveapi|10880|BVEssentials HTTP API
octopustentacle|10933|Listen port used by the Octopus Deploy Tentacle deployment agent
rmiaux|10990|Auxiliary RMI Port
irisa|11000|IRISA
metasys|11001|Metasys
weave|11095|Nest device-to-device and device-to-service application protocol
origo-sync|11103|OrigoDB Server Sync Interface
netapp-icmgmt|11104|NetApp Intercluster Management
netapp-icdata|11105|NetApp Intercluster Data
sgi-lk|11106|SGI LK Licensing service
sgi-dmfmgr|11109|Data migration facility Manager (DMF) is a browser based interface to DMF
sgi-soap|11110|Data migration facility (DMF) SOAP is a web server protocol to support remote access to DMF
vce|11111|Viral Computing Environment (VCE)
dicom|11112|DICOM
suncacao-snmp|11161|sun cacao snmp access point
suncacao-jmxmp|11162|sun cacao JMX-remoting access point
